Education;Marital_Status;Income;Kidhome;Recency;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Complain;all_Response;Age;CustomerDayLong;MNT
2;3;30772.0;1;89;1.0;1.0;0.0;2;6.0;0.0;0.0;45.0;2760;20.0
2;4;22507.0;0;67;3.0;10.0;2.0;4;9.0;0.0;0.0;67.0;3233;563.9044418921359
2;3;65685.0;0;54;1.0;9.0;2.0;9;5.0;0.0;0.0;49.0;2743;769.0
0;3;25804.0;1;34;2.0;2.0;0.0;3;8.0;0.0;0.0;43.0;2952;55.0
4;4;76412.0;0;15;1.0;5.0;4.0;8;3.0;0.0;3.0;41.0;3071;1808.0
2;3;22063.0;1;43;2.0;2.0;0.0;3;7.0;0.0;0.0;49.0;2976;55.0
2;4;57091.0;0;0;1.0;7.0;3.0;7;5.0;0.0;2.0;60.0;2665;577.0
2;3;22419.0;0;74;1.0;3.0;2.0;2;8.0;0.0;0.0;58.0;3088;162.0
2;5;87771.0;0;61;1.0;5.0;10.0;4;6.0;0.0;3.1185051147150964;62.0;3054;1778.7278921018287
0;2;78353.0;0;51;1.0;10.0;2.0;11;8.0;0.0;0.0;62.0;3090;1573.9044418921358
2;3;93404.0;1;97;3.0;3.0;4.0;7;5.0;0.0;2.0;67.0;3069;1616.0
2;2;37859.0;1;75;2.0;1.0;0.0;3;8.0;0.0;0.0;59.0;3184;36.0
4;6;80995.0;0;83;1.0;8.0;9.0;4;4.0;0.0;0.0;63.0;3065;1482.0
2;5;16529.0;1;23;1.0;1.0;0.0;3;6.0;0.0;0.0;37.0;2771;22.0
4;2;55412.0;1;65;1.0;2.0;0.0;3;5.0;0.0;0.0;45.0;2870;63.0
2;4;48789.0;0;94;1.0;6.0;4.0;7;6.0;0.0;0.0;29.0;3308;680.0
4;5;56575.0;0;42;3.0;7.0;3.0;7;5.0;0.0;0.0;54.0;3071;542.0
0;5;25130.0;1;10;2.0;2.0;0.0;3;7.0;0.0;0.0;41.0;2921;50.0
2;3;35441.0;1;94;2.0;1.0;0.0;3;8.0;0.0;0.0;54.0;3151;39.0
2;3;71391.0;0;50;5.0;6.0;5.0;12;3.0;0.0;0.0;65.0;3108;1043.0
3;4;49494.0;1;46;2.0;6.0;1.0;5;7.0;0.0;0.0;49.0;3081;385.0
2;2;81702.0;0;98;1.0;7.0;7.0;12;3.0;0.0;0.0;41.0;3295;1633.0
0;4;45889.0;0;42;1.0;1.0;0.0;3;6.0;0.0;0.0;41.0;3013;46.0
2;4;56628.0;0;30;2.0;7.0;6.0;5;5.0;0.0;1.0;44.0;2751;761.0
2;5;34026.0;1;11;3.0;2.0;1.0;3;5.0;0.0;0.0;71.0;2979;76.0
2;3;40049.0;0;61;3.0;3.0;2.0;6;5.0;0.0;0.0;47.0;3228;290.0
2;4;34176.0;1;12;4.0;3.0;0.0;4;6.0;0.0;0.0;33.0;2699;89.0
2;3;19419.0;1;76;4.0;4.0;0.0;3;9.0;0.0;0.0;40.0;3247;70.0
0;3;82504.0;0;2;1.0;3.0;6.0;7;1.0;0.0;0.0;61.0;2988;1066.0
2;5;81205.0;0;43;1.0;5.0;6.0;7;2.0;0.0;3.1185051147150964;51.0;2818;1924.096117535263
0;4;61618.0;0;27;2.0;3.0;6.0;8;3.0;0.0;0.0;30.0;3289;1340.5241917449916
3;4;55284.0;0;60;3.0;7.0;5.0;8;5.0;0.0;0.0;65.0;3203;764.0
2;4;49980.0;0;79;2.0;3.0;1.0;5;5.0;0.0;0.0;58.0;2900;195.0
2;3;15072.0;2;96;4.0;3.0;1.0;3;5.0;0.0;0.0;41.0;3066;53.0
2;4;49166.0;0;17;2.0;5.0;3.0;3;6.0;0.0;0.0;47.0;3032;368.0
4;3;65324.0;0;0;3.0;6.0;2.0;9;4.0;0.0;0.0;67.0;2820;544.0
0;3;82347.0;0;38;1.0;7.0;7.0;10;3.0;0.0;2.0;64.0;3251;1851.5085021724674
4;5;30843.0;1;43;2.0;1.0;1.0;2;5.0;0.0;1.0;55.0;2685;35.0
4;3;46374.0;0;1;3.0;7.0;1.0;7;8.0;0.0;3.0;47.0;2755;446.0
2;4;60474.0;0;25;7.0;10.0;2.0;12;7.0;0.0;0.0;42.0;3105;1094.0349180737976
3;3;38576.0;0;2;1.0;1.0;0.0;3;7.0;0.0;0.0;48.0;2768;41.0
2;3;55357.0;2;66;3.0;6.0;2.0;11;5.0;0.0;0.0;36.0;3146;727.0
2;5;37758.0;1;49;2.0;1.0;0.0;3;8.0;0.0;0.0;55.0;3284;40.0
0;3;85710.0;0;5;1.0;6.0;9.0;10;2.0;0.0;1.0;32.0;3071;1062.0
2;5;23228.0;1;71;2.0;2.0;0.0;3;8.0;0.0;0.0;52.0;2805;40.0
3;5;44602.0;1;35;6.0;6.0;1.0;4;8.0;0.0;0.0;52.0;2785;292.0
2;3;7500.0;0;94;1.0;0.0;0.0;3;6.0;0.0;0.0;34.0;3187;15.0
0;5;38683.0;1;80;6.0;4.0;1.0;6;7.0;0.0;0.0;32.0;3284;341.0
0;4;49514.0;1;61;2.0;6.0;1.0;4;7.0;0.0;0.0;46.0;2845;369.0
4;5;57906.0;0;29;3.0;4.0;2.0;8;4.0;0.0;0.0;48.0;3034;401.0
3;4;43456.0;0;0;3.0;5.0;1.0;8;5.0;0.0;0.0;55.0;3111;393.0
3;4;19485.0;2;80;1.0;1.0;0.0;2;7.0;0.0;0.0;35.0;2929;10.0
2;5;53172.0;0;54;3.0;2.0;3.0;8;3.0;0.0;0.0;43.0;3070;486.0
2;5;30545.0;1;71;2.0;2.0;0.0;3;7.0;0.0;0.0;42.0;3271;69.0
4;5;70123.0;0;27;1.0;5.0;7.0;4;3.0;0.0;2.0;38.0;2925;1727.0
2;4;62450.0;0;61;2.0;5.0;5.0;4;3.0;0.0;1.0;62.0;2825;995.0
2;5;21675.0;1;55;3.0;4.0;0.0;3;7.0;0.0;0.0;45.0;2669;45.0
0;4;42395.0;1;35;4.0;3.0;1.0;4;7.0;0.0;0.0;40.0;2737;182.0
3;5;61346.0;1;34;1.0;5.0;7.0;10;3.0;0.0;0.0;43.0;2917;989.0
2;5;80812.0;0;95;1.0;4.0;8.0;5;2.0;0.0;3.0;68.0;2936;1668.4123846372045
3;2;42835.0;1;64;7.0;6.0;6.0;4;6.0;0.0;0.0;50.0;3015;595.0
2;3;39922.0;1;30;2.0;3.0;0.0;4;8.0;0.0;0.0;38.0;3151;156.0
3;4;86424.0;0;12;1.0;6.0;9.0;12;1.0;0.0;0.0;65.0;2736;1226.0
0;5;17117.0;1;96;4.0;3.0;1.0;3;9.0;0.0;0.0;43.0;3179;128.0
2;4;24762.0;1;16;3.0;3.0;1.0;2;8.0;0.0;2.0;49.0;2790;86.0
2;3;35797.0;0;16;2.0;2.0;0.0;3;8.0;0.0;0.0;46.0;3272;68.0
2;2;36627.0;2;78;1.0;0.0;0.0;3;5.0;0.0;0.0;46.0;2992;16.0
0;3;51111.0;1;83;2.0;2.0;0.0;3;6.0;0.0;0.0;40.0;2661;55.0
4;4;86857.0;0;96;1.0;5.0;6.0;10;2.0;0.0;1.0;49.0;3306;2114.0
4;5;82072.0;0;67;1.0;3.0;2.0;13;1.0;0.0;0.0;51.0;3013;2018.0
4;4;46231.0;2;87;4.0;6.0;1.0;4;9.0;0.0;0.0;68.0;3231;263.0
2;3;42243.0;1;34;2.0;2.0;0.0;3;7.0;0.0;0.0;62.0;2851;55.0
2;5;51195.0;1;46;8.0;9.0;2.0;5;8.0;0.0;0.0;59.0;3105;564.0
3;4;68092.0;0;7;2.0;2.0;6.0;10;5.0;0.0;0.0;43.0;2846;1281.0
2;3;31814.0;1;73;2.0;2.0;0.0;3;9.0;0.0;1.0;48.0;3156;83.0
3;6;51390.0;1;54;6.0;5.0;2.0;5;5.0;0.0;0.0;56.0;3310;353.0
2;3;76630.0;0;93;1.0;3.0;10.0;11;1.0;0.0;0.0;38.0;2817;1003.0
1;4;26868.0;1;52;1.0;1.0;0.0;2;7.0;0.0;0.0;30.0;2711;14.0
4;2;48948.0;0;53;2.0;7.0;10.0;5;6.0;0.0;2.0;78.0;3164;902.0
4;4;55260.0;0;81;2.0;8.0;10.0;5;6.0;0.0;0.0;49.0;3215;1097.5241917449916
2;5;64090.0;0;8;1.0;6.0;9.0;4;5.0;0.0;1.0;65.0;2977;797.0
2;2;78331.0;0;97;2.0;10.0;6.0;7;4.0;0.0;0.0;63.0;2808;1619.9044418921358
4;3;37087.0;1;50;3.0;4.0;2.0;8;6.0;0.0;0.0;47.0;2973;401.0
2;2;21846.0;1;38;4.0;4.0;0.0;3;8.0;0.0;0.0;35.0;2901;84.0
2;3;81320.0;0;61;1.0;4.0;3.0;10;2.0;0.0;0.0;63.0;3159;928.0
2;2;54137.0;0;46;2.0;4.0;1.0;4;6.0;0.0;0.0;51.0;2968;203.0
2;5;66825.0;0;73;1.0;4.0;5.0;6;2.0;0.0;0.0;54.0;3001;858.0
2;5;57100.0;0;19;1.0;3.0;3.0;6;3.0;0.0;0.0;48.0;2858;409.0
2;5;58917.0;1;10;5.0;4.0;1.0;6;5.0;0.0;0.0;52.0;3113;282.0
2;4;85072.0;0;94;1.0;3.0;4.0;10;0.0;0.0;0.0;44.0;2732;1382.5241917449916
2;4;86429.0;0;10;0.0;7.0;4.0;7;2.0;0.0;2.0;60.0;2871;1420.096117535263
2;6;45684.0;1;37;1.0;1.0;0.0;2;7.0;0.0;0.0;50.0;2860;28.0
2;5;47889.0;1;94;1.0;2.0;0.0;3;5.0;0.0;0.0;47.0;2827;67.0
4;3;45921.0;0;23;1.0;2.0;1.0;6;4.0;0.0;0.0;35.0;2762;199.0
4;4;78420.0;0;75;1.0;3.0;10.0;8;1.0;0.0;0.0;55.0;3016;1453.0
2;5;75114.0;0;40;1.0;3.0;10.0;5;2.0;0.0;0.0;29.0;2885;1253.0
4;6;52278.0;0;24;6.0;10.0;5.0;10;8.0;0.0;1.0;58.0;3171;1198.0
3;3;35641.0;1;11;2.0;3.0;1.0;4;7.0;0.0;1.0;49.0;3001;178.0
2;4;95529.0;0;29;1.0;7.0;3.0;7;3.0;0.0;2.0;27.0;3224;1895.5085021724674
2;3;62820.0;0;51;1.0;3.0;4.0;6;1.0;0.0;0.0;67.0;3065;976.0
3;5;73113.0;0;86;1.0;3.0;4.0;7;2.0;0.0;0.0;61.0;2836;1001.0
4;3;84169.0;0;9;1.0;7.0;6.0;6;3.0;0.0;3.0;39.0;2977;1754.7278921018287
0;4;42607.0;0;30;2.0;3.0;2.0;7;3.0;0.0;0.0;67.0;2875;350.0
4;4;74637.0;0;73;1.0;6.0;9.0;9;3.0;0.0;1.0;67.0;3058;1650.0
4;5;46015.0;1;25;1.0;1.0;0.0;3;7.0;0.0;2.0;66.0;2728;46.0
2;4;72354.0;0;67;1.0;2.0;10.0;6;1.0;0.0;0.0;28.0;3089;1209.4123846372045
3;4;39858.0;1;67;1.0;2.0;0.0;4;6.0;0.0;1.0;52.0;3172;95.0
4;3;34469.0;1;58;3.0;1.0;1.0;4;4.0;0.0;0.0;73.0;2707;62.0
2;5;83033.0;1;82;1.0;11.0;4.0;10;5.0;0.0;1.0;35.0;2693;1725.4123846372045
3;5;24401.0;0;98;3.0;6.0;1.0;6;8.0;0.0;0.0;42.0;3318;467.0
2;3;77583.0;0;93;1.0;4.0;5.0;9;2.0;0.0;1.0;43.0;2790;1100.4123846372045
0;4;74116.0;0;53;1.0;4.0;4.0;10;2.0;0.0;1.0;39.0;2832;2052.0
2;4;74293.0;0;66;1.0;5.0;4.0;6;2.0;0.0;0.0;28.0;2707;1120.6225334365931
4;3;68397.0;0;6;1.0;6.0;9.0;5;3.0;0.0;0.0;45.0;2875;1416.0
4;5;79632.0;0;42;1.0;6.0;4.0;9;2.0;0.0;0.0;47.0;2733;1113.0
2;4;46107.0;1;78;1.0;1.0;1.0;4;3.0;0.0;0.0;32.0;2790;125.0
4;4;64950.0;0;29;2.0;11.0;2.0;10;7.0;0.0;1.0;70.0;3337;966.0
1;3;25443.0;1;82;1.0;1.0;0.0;3;8.0;0.0;0.0;32.0;3205;32.0
2;4;75127.0;0;92;1.0;2.0;11.0;5;1.0;0.0;0.0;69.0;2689;806.5241917449916
4;5;32892.0;1;78;2.0;3.0;0.0;3;8.0;0.0;0.0;50.0;2686;46.0
2;5;71796.0;0;54;1.0;9.0;3.0;4;4.0;0.0;0.0;50.0;2899;960.0
4;3;67536.0;0;45;3.0;11.0;5.0;11;8.0;0.0;1.0;51.0;3054;1829.0
2;4;55239.0;0;59;3.0;7.0;5.0;11;5.0;0.0;0.0;50.0;3001;779.0
4;2;60554.0;1;8;2.0;8.0;4.0;9;6.0;0.0;0.0;46.0;2975;811.0
0;4;64831.0;1;51;8.0;6.0;3.0;5;6.0;0.0;0.0;69.0;3035;1120.0
4;5;56067.0;0;51;2.0;7.0;4.0;7;5.0;0.0;0.0;59.0;2995;725.0
2;2;82025.0;0;76;1.0;3.0;2.0;6;1.0;0.0;2.0;38.0;3048;1187.0
2;5;94384.0;0;62;0.0;5.0;8.0;5;2.0;0.0;3.1185051147150964;68.0;3133;2302.0
1;4;14906.0;0;86;3.0;2.0;1.0;3;7.0;0.0;0.0;35.0;3205;66.0
4;3;51563.0;0;60;1.0;4.0;4.0;10;8.0;0.0;2.0;34.0;3287;1250.0
0;3;57937.0;0;56;3.0;4.0;4.0;9;3.0;0.0;0.0;39.0;2784;683.0
2;2;68274.0;1;83;2.0;4.0;2.0;5;3.0;0.0;0.0;42.0;2923;305.0
2;5;39771.0;1;92;1.0;2.0;0.0;3;4.0;0.0;0.0;44.0;2856;50.0
0;2;67893.0;0;31;2.0;3.0;2.0;9;8.0;0.0;0.0;46.0;3287;995.0
4;5;27922.0;1;80;1.0;2.0;0.0;3;4.0;0.0;0.0;42.0;2701;41.0
4;5;52190.0;1;39;3.0;2.0;1.0;3;5.0;0.0;1.0;45.0;2703;77.0
3;2;44051.0;1;20;4.0;3.0;1.0;4;6.0;0.0;1.0;48.0;3167;171.0
4;4;42767.0;2;53;1.0;3.0;1.0;2;8.0;0.0;0.0;50.0;3065;131.0
3;5;46106.0;1;84;1.0;1.0;1.0;2;6.0;0.0;0.0;45.0;2700;54.0
4;3;16927.0;1;50;5.0;3.0;0.0;4;8.0;0.0;0.0;45.0;3155;53.0
2;3;59754.0;0;96;3.0;5.0;2.0;6;5.0;0.0;1.0;56.0;3226;475.0
2;4;53700.0;0;94;4.0;5.0;5.0;8;5.0;0.0;0.0;69.0;3332;694.0
2;3;59041.0;1;25;2.0;2.0;0.0;4;5.0;0.0;0.0;48.0;2704;96.0
4;2;54237.0;0;48;4.0;5.0;2.0;5;6.0;0.0;0.0;64.0;3079;361.0
2;2;70647.0;0;65;2.0;4.0;7.0;13;2.0;0.0;0.0;54.0;3297;1079.0
4;4;52597.0;0;69;3.0;6.0;3.0;8;5.0;0.0;0.0;59.0;2704;578.0
3;5;41021.0;1;12;2.0;2.0;0.0;3;6.0;0.0;1.0;52.0;3197;64.0
4;3;40233.0;0;84;5.0;2.0;1.0;5;6.0;0.0;0.0;46.0;2909;149.0
2;3;50183.0;1;47;7.0;3.0;1.0;6;5.0;0.0;0.0;41.0;2655;231.0
2;5;54753.0;0;87;3.0;5.0;2.0;11;4.0;0.0;0.0;62.0;2941;728.0
2;3;92955.0;0;35;1.0;6.0;7.0;9;2.0;0.0;3.0;48.0;2965;1697.096117535263
2;3;33471.0;1;47;3.0;3.0;0.0;4;7.0;0.0;0.0;48.0;3276;93.0
4;3;34596.0;1;48;1.0;1.0;0.0;2;8.0;0.0;1.0;47.0;3093;23.0
2;5;44010.0;1;46;6.0;10.0;2.0;6;9.0;0.0;0.0;41.0;3275;662.0
2;3;84219.0;0;27;1.0;3.0;4.0;10;1.0;0.0;0.0;33.0;2798;1198.0
4;5;40706.0;2;37;4.0;3.0;0.0;4;7.0;0.0;0.0;53.0;3179;81.0
0;3;15716.0;1;8;3.0;3.0;0.0;4;8.0;0.2985485038334946;0.0;33.0;3245;92.0
0;2;59052.0;0;29;3.0;7.0;1.0;7;5.0;0.0;0.0;62.0;2875;491.0
3;5;80573.0;0;85;1.0;4.0;6.0;13;2.0;0.0;0.0;50.0;3274;1564.0
2;3;83715.0;0;2;1.0;2.0;8.0;13;0.0;0.0;0.0;59.0;2797;926.0
3;5;82576.0;0;66;1.0;2.0;4.0;12;1.0;0.0;1.0;62.0;3348;1910.0
3;3;56962.0;2;60;7.0;6.0;3.0;5;7.0;0.0;0.0;56.0;2912;411.0
2;3;35704.0;1;54;3.0;2.0;0.0;4;4.0;0.0;0.0;69.0;2828;94.0
2;5;53103.0;0;70;5.0;10.0;6.0;7;7.0;0.0;1.0;67.0;2941;1085.0
0;6;46779.0;1;55;1.0;0.0;1.0;2;4.0;0.0;0.0;61.0;3003;23.0
2;2;4861.0;0;20;0.0;0.0;0.0;0;12.596452885784712;0.0;0.0;56.0;2658;6.0
3;2;33462.0;1;78;1.0;2.0;0.0;3;7.0;0.0;0.0;42.0;2977;54.0
2;2;63693.0;0;63;3.0;11.0;6.0;9;6.0;0.0;0.0;43.0;2909;1150.0
2;3;80763.0;0;17;1.0;5.0;11.0;6;3.0;0.0;3.0;71.0;2969;1362.1467251815848
4;3;65352.0;0;43;2.0;4.0;2.0;8;4.0;0.0;0.0;47.0;2963;405.0
4;3;82170.0;0;13;1.0;5.0;6.0;7;2.0;0.0;0.0;43.0;2867;1908.0
2;3;75759.0;0;46;1.0;9.0;7.0;9;5.0;0.0;3.1185051147150964;52.0;2898;2405.7278921018287
0;4;79689.0;0;65;1.0;4.0;9.0;13;2.0;0.0;0.0;45.0;3064;1315.0
4;6;35340.0;1;1;2.0;2.0;0.0;3;5.0;0.0;0.0;65.0;2651;45.0
2;2;85683.0;0;6;1.0;2.0;4.0;10;1.0;0.0;3.1185051147150964;67.0;2751;1789.0
0;3;24884.0;1;32;1.0;0.0;0.0;3;7.0;0.0;0.0;49.0;3228;19.0
3;5;42021.0;1;34;5.0;10.0;1.0;6;9.0;0.0;1.0;40.0;3318;573.0
2;4;64449.0;1;70;4.0;5.0;3.0;12;4.0;0.0;0.0;32.0;2782;805.0
2;2;64587.0;1;49;2.0;1.0;1.0;4;3.0;0.0;0.0;67.0;2658;108.0
2;4;34824.0;0;65;1.0;1.0;0.0;2;6.0;0.0;0.0;26.0;2746;23.0
2;5;75437.0;0;25;1.0;8.0;4.0;10;6.0;0.0;1.0;43.0;2883;1493.0
2;5;26091.0;1;84;3.0;2.0;1.0;3;5.0;0.0;0.0;64.0;2775;89.0
2;3;52845.0;1;7;3.0;8.0;8.0;6;6.0;0.0;1.0;48.0;2971;936.0
2;2;46086.0;0;34;4.0;3.0;1.0;8;4.0;0.0;0.0;65.0;2889;343.0
4;6;78028.0;0;38;1.0;6.0;4.0;9;7.0;0.0;3.0;65.0;3308;528.0
4;4;95169.0;0;1;1.0;4.0;3.0;4;1.0;0.0;3.0;34.0;2914;1901.0
0;3;56337.0;1;25;5.0;8.0;5.0;4;8.0;0.0;3.0;40.0;3110;724.0
2;5;22434.0;1;25;2.0;2.0;0.0;3;8.0;0.0;0.0;34.0;3152;58.0
4;3;36930.0;0;50;5.0;5.0;2.0;4;8.0;0.0;0.0;67.0;3059;297.0
2;4;36130.0;0;46;6.0;3.0;8.0;4;4.0;0.0;2.0;67.0;3163;488.0
3;3;65569.0;0;96;2.0;6.0;5.0;10;3.0;0.0;0.0;68.0;3252;859.0
2;5;83844.0;0;57;1.0;4.0;4.0;11;1.0;0.0;1.0;69.0;3064;1574.0
2;3;19514.0;1;47;4.0;3.0;1.0;2;8.0;0.0;1.0;53.0;2805;69.0
4;4;36736.0;1;52;1.0;1.0;0.0;2;6.0;0.0;0.0;58.0;3066;17.0
2;5;77568.0;0;30;1.0;10.0;2.0;8;5.0;0.0;3.0;42.0;3324;2136.3168265293402
4;5;49187.0;0;63;1.0;1.0;1.0;5;2.0;0.0;0.0;45.0;2820;116.0
2;4;30168.0;1;51;7.0;6.0;1.0;4;9.0;0.0;0.0;43.0;3130;279.0
3;5;34053.0;0;14;1.0;3.0;0.0;3;8.0;0.0;0.0;53.0;3308;103.0
3;3;38196.0;1;20;3.0;2.0;0.0;4;5.0;0.0;0.0;50.0;2723;44.0
3;3;59412.0;0;56;1.0;4.0;2.0;8;3.0;0.0;0.0;70.0;2722;406.0
0;3;70924.0;0;41;1.0;6.0;6.0;7;3.0;0.0;1.0;56.0;2734;1361.9044418921358
2;5;54165.0;0;72;1.0;2.0;1.0;7;2.0;0.0;0.0;52.0;3048;236.0
2;3;32300.0;1;1;1.0;1.0;0.0;3;8.0;0.0;0.0;48.0;3193;39.0
2;4;20180.0;0;27;1.0;2.0;1.0;4;7.0;0.0;0.0;45.0;3145;137.0
2;3;34961.0;1;77;3.0;3.0;1.0;3;7.0;0.0;0.0;48.0;2661;79.0
4;5;28440.0;1;87;1.0;2.0;0.0;3;8.0;0.0;0.0;47.0;3008;63.0
4;5;64504.0;1;81;7.0;11.0;3.0;4;7.0;0.0;1.0;68.0;3133;1314.0
3;5;33564.0;0;51;1.0;1.0;1.0;3;5.0;0.0;0.0;55.0;2656;71.0
2;3;17345.0;1;79;2.0;2.0;1.0;2;8.0;0.0;0.0;43.0;3254;58.0
4;3;56320.0;0;11;3.0;5.0;4.0;9;4.0;0.0;0.0;54.0;3098;702.0
2;4;28647.0;1;54;1.0;2.0;2.0;2;7.0;0.0;2.0;43.0;2963;94.0
1;4;15038.0;1;93;2.0;2.0;1.0;2;9.0;0.0;0.0;34.0;3167;80.0
4;2;32173.0;0;0;1.0;1.0;0.0;3;4.0;0.0;0.0;63.0;2983;22.0
0;5;68316.0;0;54;5.0;10.0;7.0;10;6.0;0.0;0.0;57.0;3253;1211.0
2;5;74538.0;0;21;1.0;8.0;8.0;5;3.0;0.0;2.0;50.0;3016;1461.0
2;4;91700.0;0;58;1.0;8.0;6.0;5;3.0;0.0;1.0;50.0;3179;1824.718650971856
2;5;68695.0;0;3;1.0;4.0;4.0;7;2.0;0.0;0.0;52.0;2655;1091.0
0;3;31056.0;1;99;1.0;1.0;0.0;3;8.0;0.0;0.0;44.0;3174;55.0
2;3;79593.0;0;70;1.0;5.0;6.0;7;2.0;0.0;1.0;48.0;2699;1366.0
2;4;28071.0;0;65;2.0;5.0;1.0;5;8.0;0.0;0.0;41.0;3320;313.0
4;5;37334.0;1;44;4.0;3.0;0.0;4;4.0;0.0;0.0;63.0;2774;62.0
3;4;46423.0;1;6;3.0;2.0;0.0;4;7.0;0.0;0.0;49.0;2935;92.0
4;3;37126.0;1;9;1.0;1.0;2.0;2;6.0;0.0;2.0;50.0;2742;72.0
2;3;47703.0;0;95;4.0;6.0;3.0;8;5.0;0.0;0.0;68.0;3047;655.0
2;3;61180.0;0;70;2.0;5.0;5.0;6;3.0;0.0;1.0;62.0;2718;686.5241917449916
2;3;38998.0;1;92;3.0;2.0;0.0;3;8.0;0.2985485038334946;0.0;67.0;3254;54.0
2;4;8028.0;0;62;8.121712502567885;0.0;1.0;0;12.596452885784712;0.0;0.0;30.0;3300;178.0
2;5;76081.0;0;85;1.0;4.0;5.0;4;2.0;0.0;1.0;59.0;2688;1033.0
2;5;34728.0;1;2;1.0;1.0;1.0;2;6.0;0.0;1.0;35.0;2985;36.0
3;4;33168.0;0;0;3.0;2.0;1.0;4;7.0;0.0;0.0;56.0;3275;122.0
3;3;33585.0;0;91;1.0;2.0;0.0;4;4.0;0.0;0.0;55.0;2928;122.0
4;3;77037.0;0;3;1.0;7.0;7.0;12;3.0;0.0;0.0;61.0;2910;1123.0
2;5;35196.0;1;68;6.0;6.0;1.0;5;8.0;0.0;1.0;37.0;3244;497.0
2;3;44529.0;0;98;6.0;6.0;2.0;11;5.0;0.0;1.0;55.0;3010;691.0
0;3;70924.0;0;41;1.0;6.0;6.0;7;3.0;0.0;1.0;56.0;2734;1361.9044418921358
4;5;28764.0;1;16;1.0;1.0;0.0;2;8.0;0.0;1.0;55.0;2675;12.0
4;3;69098.0;0;82;1.0;7.0;8.0;9;5.0;0.0;0.0;72.0;3149;2438.7278921018287
0;2;25959.0;1;1;2.0;1.0;2.0;2;6.0;0.0;1.0;51.0;3151;56.0
3;3;27100.0;1;64;1.0;1.0;0.0;3;7.0;0.0;0.0;38.0;3101;37.0
2;4;70596.0;0;68;1.0;3.0;5.0;12;2.0;0.0;0.0;36.0;3283;968.0
2;3;42557.0;0;98;4.0;6.0;1.0;4;8.0;0.0;0.0;47.0;3320;270.0
4;3;53312.0;0;32;1.0;5.0;1.0;5;7.0;0.0;0.0;70.0;2975;278.0
2;4;72228.0;0;87;1.0;6.0;7.0;8;3.0;0.0;0.0;69.0;3230;1250.0
2;5;67605.0;0;84;1.0;2.0;8.0;6;1.0;0.0;0.0;34.0;3106;938.0
3;3;62845.0;1;3;8.121712502567885;3.0;4.0;10;8.0;0.0;1.0;72.0;3287;1178.0
2;5;65196.0;0;34;2.0;7.0;6.0;11;5.0;0.0;1.0;63.0;2990;1155.0
4;4;42000.0;0;23;2.0;5.0;2.0;11;5.0;0.0;1.0;34.0;3186;653.0
4;2;35860.0;1;37;2.0;1.0;1.0;2;5.0;0.0;1.0;48.0;2692;49.0
4;3;65526.0;0;22;1.0;4.0;4.0;8;2.0;0.0;0.0;57.0;2730;506.0
2;3;16860.0;1;19;3.0;1.0;1.0;3;7.0;0.0;0.0;60.0;3306;38.0
2;4;83528.0;0;7;1.0;4.0;10.0;8;1.0;0.0;3.0;29.0;2710;1650.0
0;2;64176.0;0;52;8.0;8.0;9.0;8;6.0;0.0;0.0;56.0;3346;1826.0
2;2;22304.0;0;91;1.0;1.0;0.0;2;8.0;0.0;0.0;65.0;3345;18.0
2;3;67023.0;0;93;1.0;3.0;7.0;13;2.0;0.2985485038334946;0.0;43.0;2768;906.0
4;5;32892.0;1;78;2.0;3.0;0.0;3;8.0;0.0;0.0;50.0;2686;46.0
2;5;70713.0;0;23;6.0;5.0;6.0;8;3.0;0.0;0.0;55.0;3224;1477.0
2;5;59925.0;0;83;3.0;9.0;2.0;9;6.0;0.0;0.0;66.0;3227;766.0
2;3;39722.0;0;92;2.0;2.0;0.0;3;5.0;0.0;0.0;68.0;2776;47.0
2;5;46610.0;0;4;1.0;6.0;1.0;6;6.0;0.0;0.0;63.0;2997;467.0
2;5;88347.0;0;32;1.0;4.0;7.0;9;1.0;0.0;1.0;60.0;3012;2083.622533436593
4;3;87171.0;0;27;1.0;6.0;7.0;11;2.0;0.0;2.0;40.0;3075;1298.0
0;5;26907.0;1;10;2.0;1.0;0.0;3;7.0;0.0;0.0;45.0;2964;22.0
3;4;50014.0;1;9;2.0;4.0;1.0;8;5.0;0.0;0.0;53.0;2809;396.0
4;3;41014.0;1;65;1.0;1.0;0.0;2;7.0;0.0;0.0;43.0;3084;20.0
2;4;66294.0;0;68;1.0;4.0;3.0;5;2.0;0.0;0.0;56.0;2755;967.0
2;3;36715.0;1;16;6.0;7.0;2.0;4;9.0;0.0;1.0;50.0;3240;357.0
2;3;79456.0;0;12;1.0;5.0;6.0;4;3.0;0.0;1.0;65.0;3327;1401.0
2;5;40479.0;1;95;1.0;0.0;0.0;3;4.0;0.0;0.0;39.0;2967;15.0
3;4;75345.0;0;16;1.0;5.0;8.0;6;3.0;0.0;2.0;51.0;3163;2087.0
2;3;54233.0;0;46;4.0;11.0;6.0;5;8.0;0.0;0.0;44.0;3161;981.0
2;4;24163.0;1;3;2.0;1.0;0.0;3;4.0;0.0;0.0;51.0;2911;17.0
4;5;84460.0;0;80;0.0;9.0;9.0;4;5.0;0.0;3.1185051147150964;63.0;3192;523.0
